Time,UAV_X,UAV_Y,UAV_Z,Boat_X,Boat_Y,Boat_Z,Dist_XY,Dist_Z,Rel_Speed,Rel_VZ,Wave_Z,Success,Reason
1.77563e+09,1.23419,22.3647,-0.2834,1.25682,22.5682,-0.647742,0.204763,0.364342,0.930252,0.930165,-0.647742,1,Cylinder_Drop_Success
1.77563e+09,0.894125,18.9124,-0.435997,0.913412,19.1341,-0.829496,0.222523,0.393499,0.931982,0.931316,-0.829496,1,Cylinder_Drop_Success
1.77563e+09,0.87196,18.6161,0.729933,0.901292,19.0129,1.36394,0.397891,0.634003,0.434086,0.0346195,1.36394,1,Wave_Contact_Success
1.77563e+09,1.0866,20.9448,0.102364,1.11985,21.1985,1.29045,0.255916,1.18808,0.485169,0.460927,1.29045,1,Wave_Contact_Success
1.77563e+09,1.02116,20.3671,-0.0654496,1.13697,21.3697,1.41395,1.00931,1.4794,0.953843,0.95379,1.41395,0,True_Crash_Into_Sea
1.77563e+09,1.15287,21.5148,-0.253377,1.17394,21.7394,-0.648575,0.225591,0.395199,1.01888,1.01871,-0.648575,1,Cylinder_Drop_Success
1.77563e+09,0.768917,17.3187,1.4609,0.757286,17.5729,1.12854,0.254418,0.332362,0.537307,0.199917,1.12854,1,Cylinder_Drop_Success
1.77563e+09,1.37076,23.5459,-0.198648,1.39101,23.9101,0.0743344,0.364704,0.272983,1.01421,0.993987,0.0743344,1,Wave_Contact_Success
1.77563e+09,1.14693,21.3685,-0.405235,1.15788,21.5788,-0.801763,0.21067,0.396528,0.978007,0.9779,-0.801763,1,Cylinder_Drop_Success
1.77563e+09,0.883255,18.7874,-0.42583,0.900657,19.0066,-0.799165,0.219897,0.373336,0.979126,0.976886,-0.799165,1,Cylinder_Drop_Success
1.77563e+09,1.02018,20.1341,-0.561263,1.03031,20.3031,-0.9601,0.169261,0.398838,0.866482,0.828193,-0.9601,1,Cylinder_Drop_Success
1.77563e+09,0.880625,18.671,0.82798,0.906998,19.07,1.13457,0.399805,0.306587,0.485495,0.11805,1.13457,1,Wave_Contact_Success
1.77563e+09,1.16769,21.6694,-0.346395,1.1848,21.848,-0.743165,0.17936,0.39677,0.783355,0.782546,-0.743165,1,Cylinder_Drop_Success
1.77563e+09,0.905183,18.3549,-0.620044,1.08683,20.8683,-0.0121376,2.51997,0.607906,1.41283,0.896554,-0.0121376,0,True_Crash_Into_Sea
1.77563e+09,1.33118,23.2548,0.00724189,1.34901,23.4901,-0.376039,0.235986,0.383281,0.940571,0.940399,-0.376039,1,Cylinder_Drop_Success
1.77563e+09,1.04915,20.328,-0.329122,1.06576,20.6576,-0.704328,0.329989,0.375205,0.87218,0.872169,-0.704328,1,Cylinder_Drop_Success
1.77563e+09,0.877631,18.5979,-0.437111,0.883132,18.8313,-0.809642,0.233505,0.372531,0.926189,0.926124,-0.809642,1,Cylinder_Drop_Success
1.77563e+09,1.12654,21.1357,-0.469898,1.13388,21.3388,-0.843126,0.203259,0.373228,0.90271,0.902558,-0.843126,1,Cylinder_Drop_Success
1.77563e+09,1.16475,21.5647,-0.342148,1.18065,21.8065,-0.736385,0.242358,0.394237,0.9435,0.940309,-0.736385,1,Cylinder_Drop_Success
1.77563e+09,1.30808,22.9939,-0.378567,1.32094,23.2094,-0.757169,0.215889,0.378602,0.870757,0.868916,-0.757169,1,Cylinder_Drop_Success
1.77563e+09,0.953576,20.3628,-0.110001,1.07412,20.7412,0.373177,0.397062,0.483178,4.11241,3.22356,0.373177,1,Wave_Contact_Success
1.77563e+09,1.07201,20.6791,-0.352502,1.08405,20.8405,-0.7158,0.161883,0.363298,0.842646,0.842327,-0.7158,1,Cylinder_Drop_Success
1.77563e+09,0.812783,18.1288,-0.136296,0.838809,18.3881,-0.507372,0.260624,0.371077,0.943295,0.942909,-0.507372,1,Cylinder_Drop_Success
1.77563e+09,0.87335,18.6223,0.662904,0.901678,19.0168,1.31663,0.395479,0.653722,0.53479,0.0835465,1.31663,1,Wave_Contact_Success
1.77563e+09,0.962801,19.5708,-0.0711088,0.982154,19.8215,-0.461221,0.251494,0.390112,0.92614,0.924285,-0.461221,1,Cylinder_Drop_Success
1.77563e+09,0.847732,18.3545,-0.378625,0.853534,18.5353,-0.765769,0.180959,0.387145,0.89268,0.891801,-0.765769,1,Cylinder_Drop_Success
1.77563e+09,0.994732,19.7669,0.519595,1.01645,20.1645,1.40044,0.398199,0.880846,0.625971,0.0339601,1.40044,1,Wave_Contact_Success
1.77563e+09,1.34836,23.2139,0.205538,1.34669,23.4669,-0.166581,0.25295,0.372119,0.763775,0.760478,-0.166581,1,Cylinder_Drop_Success
1.77563e+09,1.10991,21.1581,-0.402325,1.14179,21.4179,-0.770862,0.261775,0.368537,0.915406,0.905013,-0.770862,1,Cylinder_Drop_Success
1.77563e+09,0.908697,19.0219,-0.201522,0.925128,19.2513,-0.583144,0.229954,0.381622,0.968436,0.968315,-0.583144,1,Cylinder_Drop_Success
1.77563e+09,0.879282,18.6332,0.978056,0.902729,19.0273,1.25969,0.394754,0.281635,0.579498,0.288697,1.25969,1,Wave_Contact_Success
1.77563e+09,0.931023,19.3131,0.144363,0.956195,19.5619,1.34106,0.250074,1.1967,0.358489,0.299878,1.34106,1,Wave_Contact_Success
1.77563e+09,1.20091,21.8775,0.133029,1.21989,22.1989,-0.249268,0.322004,0.382297,0.922148,0.918544,-0.249268,1,Cylinder_Drop_Success
1.77563e+09,1.26995,22.6085,-0.443336,1.27957,22.7957,-0.82511,0.187403,0.381773,0.872128,0.869246,-0.82511,1,Cylinder_Drop_Success
1.77563e+09,1.24906,22.4616,-0.226176,1.27119,22.7119,-0.591377,0.251282,0.365201,1.01384,1.00966,-0.591377,1,Cylinder_Drop_Success
1.77563e+09,1.0635,20.5419,-0.330831,1.0735,20.735,-0.721768,0.193324,0.390937,0.849861,0.847121,-0.721768,1,Cylinder_Drop_Success
1.77563e+09,0.946089,19.401,-0.306209,0.962941,19.6294,-0.696768,0.229034,0.390559,0.864669,0.863421,-0.696768,1,Cylinder_Drop_Success
1.77563e+09,0.893749,18.7258,0.226345,0.912351,19.1235,1.40936,0.398156,1.18302,0.461036,0.0566337,1.40936,1,Wave_Contact_Success
