Time,UAV_X,UAV_Y,UAV_Z,Boat_X,Boat_Y,Boat_Z,Dist_XY,Dist_Z,Rel_Speed,Rel_VZ,Wave_Z,Success,Reason
1.77486e+09,2.73272,18.2043,-0.228937,2.97217,17.833,-0.0196887,0.441776,0.209249,1.03999,0.00586848,-0.0196887,1,Touchdown_Success
1.77486e+09,3.21207,17.2595,0.470247,2.83636,17.0181,0.465684,0.446581,0.00456315,2.16738,2.01988,0.465684,1,Touchdown_Success
1.77486e+09,3.06249,19.0238,-0.0543393,3.10828,18.6497,0.104626,0.376879,0.158965,2.98245,0.780646,0.104626,1,Touchdown_Success
1.77486e+09,2.987,17.6696,-2.80258,2.97576,17.8545,-0.433066,0.185258,2.36951,1.99202,1.82751,-0.433066,0,Timeout_Fail
1.77486e+09,3.00287,17.8634,-0.25931,2.90511,17.4307,0.108514,0.443656,0.367824,0.997953,0.134933,0.108514,1,Touchdown_Success
1.77486e+09,2.76628,16.9664,0.0400622,2.75471,16.5283,-0.0983542,0.438285,0.138416,1.85216,0.128874,-0.0983542,1,Touchdown_Success
1.77486e+09,3.33225,17.8336,-0.453975,3.01772,18.1063,-0.454287,0.416313,0.000312232,2.92152,0.278307,-0.454287,1,Touchdown_Success
1.77486e+09,2.98542,17.7386,-0.0320568,3.02988,18.1793,-0.146185,0.442947,0.114128,2.88744,0.0343242,-0.146185,1,Touchdown_Success
1.77486e+09,3.25842,17.8331,0.511235,2.92313,17.5388,0.444439,0.446174,0.0667969,1.41535,0.461454,0.444439,1,Touchdown_Success
1.77486e+09,3.27408,16.9207,0.0277763,2.8288,16.9728,0.139937,0.448327,0.112161,2.20328,1.20707,0.139937,1,Touchdown_Success
1.77486e+09,3.17404,19.5519,-0.269783,3.32242,19.9345,-0.383863,0.410372,0.11408,2.33476,0.673444,-0.383863,1,Touchdown_Success
1.77486e+09,4.15718,22.7382,0.041941,3.75675,22.5405,8.1272e-05,0.446582,0.0418597,2.3416,0.735338,8.1272e-05,1,Touchdown_Success
1.77486e+09,2.93844,17.5934,-0.528929,2.86227,17.1736,-0.274561,0.426597,0.254368,2.38026,0.175149,-0.274561,1,Touchdown_Success
1.77486e+09,3.20171,16.8867,-0.130256,2.78839,16.7303,0.204034,0.44193,0.334291,1.47382,0.0636389,0.204034,1,Touchdown_Success
1.77486e+09,3.14119,18.6134,0.035361,3.03034,18.182,0.18656,0.445387,0.151199,1.76302,0.890817,0.18656,1,Touchdown_Success
1.77486e+09,3.42903,18.3408,0.0883622,3.10317,18.619,0.0577272,0.428461,0.030635,2.07599,0.125044,0.0577272,1,Touchdown_Success
1.77486e+09,2.54707,17.5602,-0.342733,2.9544,17.7264,-0.0826667,0.439931,0.260066,2.68601,1.56334,-0.0826667,1,Touchdown_Success
1.77486e+09,2.6762,17.2444,-0.158644,2.80294,16.8176,-0.282481,0.445207,0.123837,2.24855,0.131548,-0.282481,1,Touchdown_Success
1.77486e+09,3.27878,20.338,-0.350529,3.39424,20.3654,-0.498377,0.118676,0.147848,2.62852,0.950498,-0.498377,1,Touchdown_Success
1.77486e+09,3.06492,17.1959,-0.492076,2.8052,16.8312,-0.344357,0.447784,0.147719,2.09419,0.219888,-0.344357,1,Touchdown_Success
1.77486e+09,2.86369,17.9011,-0.108318,2.87009,17.2205,-0.311753,0.680629,0.203435,0.441609,0.23781,-0.311753,0,Timeout_Fail
1.77486e+09,2.66705,17.1833,-0.357511,2.79384,16.7631,-0.0841438,0.438929,0.273367,2.31205,0.775725,-0.0841438,1,Touchdown_Success
1.77486e+09,2.6293,17.4524,-0.537684,2.84278,17.0567,-0.360756,0.449607,0.176928,2.75759,0.711677,-0.360756,1,Touchdown_Success
1.77486e+09,2.93973,18.1421,-3.04265,3.03606,18.2163,0.380356,0.121592,3.42301,1.78502,1.7847,0.380356,0,Timeout_Fail
1.77486e+09,2.8257,17.1299,-1.44516,2.89808,17.3885,-0.441069,0.268517,1.0041,2.60104,1.48638,-0.441069,1,Timeout_Acceptable
1.77486e+09,3.00972,16.573,0.211132,2.71408,16.2845,0.0959141,0.413094,0.115218,2.7194,1.67314,0.0959141,1,Touchdown_Success
1.77486e+09,4.01559,21.4099,-0.344385,3.57329,21.4397,-0.124127,0.443311,0.220258,2.25582,0.428594,-0.124127,1,Touchdown_Success
1.77486e+09,2.78764,16.983,-0.416659,2.7586,16.5516,-0.470379,0.432355,0.0537197,2.59354,1.57666,-0.470379,1,Touchdown_Success
1.77486e+09,2.56227,16.5237,-0.471999,2.73262,16.3957,-0.49821,0.213043,0.0262113,2.9872,0.368955,-0.49821,1,Touchdown_Success
1.77486e+09,2.89635,18.0774,-2.09701,3.0274,18.1644,-0.448373,0.157308,1.64864,2.10702,1.77155,-0.448373,0,Timeout_Fail
1.77486e+09,3.45853,18.9407,-0.323922,3.20203,19.2122,-0.463176,0.373515,0.139254,1.79013,1.16308,-0.463176,1,Touchdown_Success
1.77486e+09,3.17097,17.1951,0.321344,2.81923,16.9154,0.495553,0.449382,0.174209,1.53959,0.999161,0.495553,1,Touchdown_Success
1.77486e+09,3.13838,18.1546,-0.55218,2.95806,17.7483,-0.430951,0.444522,0.121229,0.493136,0.0384432,-0.430951,1,Touchdown_Success
1.77486e+09,3.34365,18.945,-0.362013,3.13423,18.8054,-0.499366,0.251697,0.137353,2.35001,1.32878,-0.499366,1,Touchdown_Success
1.77486e+09,3.17757,19.2719,-0.295031,3.28357,19.7014,-0.0240926,0.442395,0.270939,2.38244,0.104782,-0.0240926,1,Touchdown_Success
1.77486e+09,3.33632,19.2171,0.0688656,3.2162,19.2972,0.0218302,0.144383,0.0470354,2.99243,1.25904,0.0218302,1,Touchdown_Success
1.77486e+09,2.97113,16.8181,-0.189881,2.76926,16.6155,-0.230135,0.285959,0.0402536,2.98119,1.07537,-0.230135,1,Touchdown_Success
1.77486e+09,3.28529,19.5191,-0.554811,3.23692,19.4215,0.446121,0.108945,1.00093,0.315256,0.196721,0.446121,1,Timeout_Acceptable
1.77486e+09,3.23615,19.4835,0.00973451,3.31764,19.9058,-0.119457,0.430082,0.129191,2.56062,0.419648,-0.119457,1,Touchdown_Success
1.77486e+09,3.11375,16.4955,0.590145,2.72098,16.3259,0.444133,0.427818,0.146012,2.76493,1.33356,0.444133,1,Touchdown_Success
1.77486e+09,3.13743,17.7122,-1.4303,3.06557,18.3934,-0.107498,0.684998,1.3228,2.7102,1.99303,-0.107498,0,Timeout_Fail
1.77486e+09,3.14389,18.0476,-0.562783,2.94217,17.653,-0.396377,0.443114,0.166406,2.82255,0.303547,-0.396377,1,Touchdown_Success
1.77486e+09,3.02176,17.7216,-0.33417,2.87639,17.2584,-0.24214,0.485507,0.0920295,0.324424,0.0491664,-0.24214,1,Timeout_Acceptable
1.77486e+09,3.20648,19.3784,-0.0671725,3.15564,18.9338,0.473013,0.447531,0.540186,2.72999,1.08329,0.473013,1,Touchdown_Success
1.77486e+09,3.12375,18.206,-0.295995,2.96449,17.787,0.0268183,0.4483,0.322813,2.81575,1.42989,0.0268183,1,Touchdown_Success
1.77486e+09,2.93016,17.7745,-0.521016,2.88837,17.3302,-0.309969,0.446207,0.211046,0.895578,0.177776,-0.309969,1,Touchdown_Success
1.77486e+09,3.36225,17.8893,-0.451412,3.00919,18.0551,-0.228924,0.390057,0.222488,1.54817,0.121905,-0.228924,1,Touchdown_Success
1.77486e+09,3.05092,17.6882,0.0710906,2.87982,17.2789,0.484752,0.443648,0.413661,1.9117,0.835224,0.484752,1,Touchdown_Success
1.77486e+09,3.41996,20.0984,-0.0394714,3.27953,19.6772,-0.153803,0.444014,0.114332,2.78059,0.431869,-0.153803,1,Touchdown_Success
1.77486e+09,3.52126,21.3209,-0.303642,3.5392,21.2352,-0.454872,0.0875995,0.151231,0.370025,0.286569,-0.454872,1,Timeout_Acceptable
1.77486e+09,2.15385,17.8459,0.203304,2.91912,17.5147,0.359189,0.833846,0.155884,3.84355,2.46715,0.359189,0,Timeout_Fail
1.77486e+09,3.10576,18.1044,-0.222433,2.9492,17.6952,0.106105,0.438174,0.328538,1.84442,1.14248,0.106105,1,Touchdown_Success
1.77486e+09,2.87656,16.633,-0.772948,2.82578,16.9547,-0.252525,0.325636,0.520423,2.89491,0.995153,-0.252525,1,Touchdown_Success
1.77486e+09,3.14788,18.3947,-2.25436,3.08824,18.5294,-0.305951,0.147316,1.94841,1.75837,1.24508,-0.305951,0,Timeout_Fail
1.77486e+09,3.16752,17.8166,-0.368514,2.90819,17.4491,-0.499633,0.449786,0.131119,1.98724,0.792455,-0.499633,1,Touchdown_Success
1.77486e+09,3.51618,20.3144,0.268976,3.32126,19.9275,0.255311,0.433201,0.0136645,2.06542,0.33269,0.255311,1,Touchdown_Success
1.77486e+09,3.04149,17.385,-0.156752,2.8278,16.9668,-0.0957515,0.469675,0.0610003,0.537549,0.506873,-0.0957515,1,Timeout_Acceptable
1.77486e+09,2.92989,18.6292,-0.350143,3.03492,18.2095,-0.13008,0.432604,0.220063,1.31731,0.116604,-0.13008,1,Touchdown_Success
1.77486e+09,3.43238,20.6921,0.25521,3.34986,20.0991,-0.388887,0.598718,0.644096,1.40245,1.11571,-0.388887,0,Timeout_Fail
1.77486e+09,3.12628,18.2179,-1.5921,3.07984,18.479,0.468583,0.265172,2.06069,1.47648,1.41878,0.468583,0,Timeout_Fail
