Time,UAV_X,UAV_Y,UAV_Z,Boat_X,Boat_Y,Boat_Z,Dist_XY,Dist_Z,Rel_Speed,Rel_VZ,Wave_Z,Success,Reason
1.77486e+09,2.55201,16.7437,0.368371,2.84631,17.0778,0.364945,0.445258,0.00342693,2.07223,0.0621136,0.364945,1,Touchdown_Success
1.77486e+09,2.94061,18.0884,-0.417009,2.94111,17.6467,0.167942,0.441708,0.584951,2.71472,0.832108,0.167942,1,Touchdown_Success
1.77486e+09,3.30223,18.687,-0.302871,3.16577,18.9946,-0.449891,0.336512,0.14702,2.03519,1.03448,-0.449891,1,Touchdown_Success
1.77486e+09,2.98778,17.0194,-0.292267,2.90279,17.4167,-0.439433,0.406277,0.147165,2.1144,0.511418,-0.439433,1,Touchdown_Success
1.77486e+09,3.0683,16.9117,-0.0324985,2.87681,17.2609,0.312443,0.398217,0.344942,2.87482,0.98215,0.312443,1,Touchdown_Success
1.77486e+09,3.17304,16.4709,-0.268813,2.76192,16.5715,0.190751,0.423245,0.459564,2.07496,0.790984,0.190751,1,Touchdown_Success
1.77486e+09,2.39625,16.1925,0.54013,2.65965,15.9579,0.458156,0.352704,0.0819739,2.92726,1.12725,0.458156,1,Touchdown_Success
1.77486e+09,2.88594,17.037,-0.272247,2.76755,16.6053,-0.396108,0.447661,0.123861,2.20019,0.835175,-0.396108,1,Touchdown_Success
1.77486e+09,2.96985,17.6455,-2.58355,2.94254,17.6552,-0.498517,0.0290054,2.08503,1.78532,1.78277,-0.498517,0,Timeout_Fail
1.77486e+09,2.82615,16.537,0.375777,2.68588,16.1153,0.328175,0.444492,0.0476015,2.9953,0.604181,0.328175,1,Touchdown_Success
1.77486e+09,3.4689,19.9502,-0.500252,3.3977,20.3862,-0.124087,0.441781,0.376164,2.39845,0.700342,-0.124087,1,Touchdown_Success
1.77486e+09,3.68162,22.0894,-0.272082,3.69135,22.1481,-0.416989,0.059511,0.144907,0.759272,0.725423,-0.416989,1,Touchdown_Success
1.77486e+09,3.21984,18.5892,-0.162038,3.17127,19.0276,0.237786,0.44109,0.399824,1.9048,0.370143,0.237786,1,Touchdown_Success
1.77486e+09,3.30244,19.8336,-0.187707,3.30645,19.8387,-0.404758,0.00645921,0.217052,0.388,0.223616,-0.404758,1,Timeout_Acceptable
1.77486e+09,2.83257,16.8334,0.273516,2.73668,16.4201,0.491927,0.424227,0.218411,2.85408,0.574729,0.491927,1,Touchdown_Success
1.77486e+09,3.0887,18.937,0.196166,3.22611,19.3566,0.460021,0.441615,0.263855,1.86243,0.513603,0.460021,1,Touchdown_Success
1.77486e+09,3.00023,16.5686,-0.288074,2.79108,16.7465,-0.436733,0.274594,0.148659,2.78431,1.15751,-0.436733,1,Touchdown_Success
1.77486e+09,2.67059,17.0072,-0.467348,2.76358,16.5815,-0.171349,0.43582,0.295999,2.74665,0.983659,-0.171349,1,Touchdown_Success
1.77486e+09,3.06814,18.7135,-0.0693099,3.12138,18.7283,-0.203372,0.0552397,0.134062,1.68933,1.63967,-0.203372,1,Touchdown_Success
1.77486e+09,2.90858,17.6704,-0.222899,3.01742,18.1045,0.167215,0.447577,0.390113,2.16166,0.617212,0.167215,1,Touchdown_Success
